ticket_id,customer_id,created_at,resolved_at,category,satisfaction_score
TICK_004312,CUST_02208,2024-05-06 00:00:00,2024-05-09 00:00:00,feature_request,2.0
TICK_004313,CUST_02209,2024-02-04 00:00:00,2024-02-08 00:00:00,technical,5.0
TICK_004314,CUST_02209,2021-01-11 00:00:00,2021-01-12 00:00:00,technical,3.0
TICK_004315,CUST_02209,2020-11-16 00:00:00,,billing,
TICK_004316,CUST_02210,2024-07-08 00:00:00,2024-07-21 00:00:00,account,5.0
TICK_004317,CUST_02210,2024-12-21 00:00:00,2024-12-22 00:00:00,technical,2.0
TICK_004318,CUST_02211,2024-02-09 00:00:00,2024-02-11 00:00:00,billing,1.0
TICK_004319,CUST_02211,2022-05-12 00:00:00,2022-05-24 00:00:00,technical,2.0
TICK_004320,CUST_02211,2023-06-10 00:00:00,2023-06-14 00:00:00,technical,3.0
TICK_004321,CUST_02212,2024-10-27 00:00:00,2024-11-03 00:00:00,billing,3.0
TICK_004322,CUST_02213,2023-07-15 00:00:00,,feature_request,
TICK_004323,CUST_02213,2023-09-01 00:00:00,2023-09-18 00:00:00,technical,4.0
TICK_004324,CUST_02213,2022-08-17 00:00:00,2022-09-02 00:00:00,technical,5.0
TICK_004325,CUST_02214,2024-12-31 00:00:00,2025-01-02 00:00:00,feature_request,4.0
TICK_004326,CUST_02214,2024-12-31 00:00:00,,technical,
TICK_004327,CUST_02214,2024-12-31 00:00:00,2025-01-04 00:00:00,technical,5.0
TICK_004328,CUST_02215,2023-12-22 00:00:00,2023-12-25 00:00:00,feature_request,1.0
TICK_004329,CUST_02215,2024-10-27 00:00:00,2024-11-01 00:00:00,billing,5.0
TICK_004330,CUST_02215,2023-03-12 00:00:00,2023-03-15 00:00:00,general,3.0
TICK_004331,CUST_02216,2022-03-30 00:00:00,2022-04-02 00:00:00,billing,5.0
TICK_004332,CUST_02216,2020-11-13 00:00:00,,technical,
TICK_004333,CUST_02216,2021-02-09 00:00:00,2021-02-14 00:00:00,technical,2.0
TICK_004334,CUST_02216,2023-04-26 00:00:00,2023-05-01 00:00:00,account,4.0
TICK_004335,CUST_02217,2023-04-20 00:00:00,2023-04-25 00:00:00,technical,4.0
TICK_004336,CUST_02217,2023-01-23 00:00:00,2023-01-28 00:00:00,billing,3.0
TICK_004337,CUST_02217,2023-04-11 00:00:00,2023-05-10 00:00:00,billing,5.0
TICK_004338,CUST_02218,2022-03-10 00:00:00,,account,
TICK_004339,CUST_02218,2023-08-10 00:00:00,2023-08-17 00:00:00,feature_request,5.0
TICK_004340,CUST_02218,2024-10-14 00:00:00,2024-10-16 00:00:00,billing,2.0
TICK_004341,CUST_02219,2024-12-27 00:00:00,2025-01-08 00:00:00,account,4.0
TICK_004342,CUST_02220,2021-03-18 00:00:00,2021-03-19 00:00:00,general,3.0
TICK_004343,CUST_02220,2020-11-30 00:00:00,,account,
TICK_004344,CUST_02222,2021-10-24 00:00:00,2021-10-26 00:00:00,billing,2.0
TICK_004345,CUST_02222,2022-02-21 00:00:00,,account,
TICK_004346,CUST_02222,2023-03-05 00:00:00,2023-03-15 00:00:00,feature_request,3.0
TICK_004347,CUST_02222,2022-07-23 00:00:00,2022-07-26 00:00:00,technical,5.0
TICK_004348,CUST_02223,2022-06-02 00:00:00,2022-06-25 00:00:00,technical,1.0
TICK_004349,CUST_02224,2022-11-01 00:00:00,2022-11-07 00:00:00,billing,4.0
TICK_004350,CUST_02225,2022-11-05 00:00:00,2022-11-06 00:00:00,technical,5.0
TICK_004351,CUST_02225,2022-08-16 00:00:00,2022-08-22 00:00:00,technical,3.0
TICK_004352,CUST_02226,2021-05-16 00:00:00,,general,
TICK_004353,CUST_02227,2023-08-29 00:00:00,2023-09-01 00:00:00,account,3.0
TICK_004354,CUST_02230,2022-04-23 00:00:00,2022-04-25 00:00:00,billing,5.0
TICK_004355,CUST_02230,2021-02-26 00:00:00,2021-03-03 00:00:00,technical,1.0
TICK_004356,CUST_02231,2024-08-17 00:00:00,2024-08-20 00:00:00,technical,4.0
TICK_004357,CUST_02232,2021-11-27 00:00:00,,billing,
TICK_004358,CUST_02232,2022-10-22 00:00:00,,billing,
TICK_004359,CUST_02233,2024-11-22 00:00:00,2024-11-23 00:00:00,technical,4.0
TICK_004360,CUST_02233,2024-09-30 00:00:00,2024-10-07 00:00:00,account,4.0
TICK_004361,CUST_02233,2024-05-02 00:00:00,2024-05-08 00:00:00,account,4.0
TICK_004362,CUST_02233,2024-01-28 00:00:00,2024-02-08 00:00:00,account,2.0
TICK_004363,CUST_02234,2024-08-04 00:00:00,2024-08-10 00:00:00,account,5.0
TICK_004364,CUST_02234,2023-04-02 00:00:00,2023-04-14 00:00:00,technical,4.0
TICK_004365,CUST_02234,2024-11-18 00:00:00,,account,
TICK_004366,CUST_02234,2023-06-19 00:00:00,2023-06-27 00:00:00,feature_request,1.0
TICK_004367,CUST_02234,2023-07-25 00:00:00,2023-07-26 00:00:00,feature_request,5.0
TICK_004368,CUST_02235,2022-04-28 00:00:00,2022-05-02 00:00:00,billing,4.0
TICK_004369,CUST_02235,2023-04-14 00:00:00,2023-04-18 00:00:00,technical,4.0
TICK_004370,CUST_02235,2023-02-21 00:00:00,,feature_request,
TICK_004371,CUST_02236,2022-11-07 00:00:00,,technical,
TICK_004372,CUST_02236,2022-02-13 00:00:00,2022-02-24 00:00:00,feature_request,1.0
TICK_004373,CUST_02237,2024-07-19 00:00:00,2024-07-20 00:00:00,feature_request,5.0
TICK_004374,CUST_02238,2023-10-23 00:00:00,,general,
TICK_004375,CUST_02238,2020-08-22 00:00:00,2020-08-26 00:00:00,general,4.0
TICK_004376,CUST_02238,2023-04-19 00:00:00,2023-04-30 00:00:00,technical,4.0
TICK_004377,CUST_02239,2021-10-03 00:00:00,2021-10-07 00:00:00,general,1.0
TICK_004378,CUST_02239,2022-10-13 00:00:00,2022-10-14 00:00:00,billing,3.0
TICK_004379,CUST_02240,2022-05-15 00:00:00,2022-05-19 00:00:00,feature_request,3.0
TICK_004380,CUST_02240,2022-09-17 00:00:00,2022-09-26 00:00:00,billing,4.0
TICK_004381,CUST_02241,2023-05-14 00:00:00,2023-05-24 00:00:00,technical,3.0
TICK_004382,CUST_02242,2024-08-23 00:00:00,2024-08-26 00:00:00,feature_request,4.0
TICK_004383,CUST_02242,2024-12-03 00:00:00,2024-12-16 00:00:00,technical,3.0
TICK_004384,CUST_02242,2020-06-16 00:00:00,,technical,
TICK_004385,CUST_02242,2022-06-02 00:00:00,2022-06-04 00:00:00,account,3.0
TICK_004386,CUST_02242,2024-12-27 00:00:00,2025-01-16 00:00:00,technical,5.0
TICK_004387,CUST_02242,2024-03-03 00:00:00,2024-03-11 00:00:00,account,5.0
TICK_004388,CUST_02242,2020-05-26 00:00:00,2020-05-27 00:00:00,technical,4.0
TICK_004389,CUST_02243,2021-08-14 00:00:00,2021-08-17 00:00:00,technical,4.0
TICK_004390,CUST_02244,2024-12-31 00:00:00,2025-01-05 00:00:00,account,2.0
TICK_004391,CUST_02244,2024-12-31 00:00:00,,account,
TICK_004392,CUST_02244,2024-12-31 00:00:00,2025-01-17 00:00:00,billing,1.0
TICK_004393,CUST_02244,2024-12-31 00:00:00,2025-01-19 00:00:00,account,4.0
TICK_004394,CUST_02245,2024-06-05 00:00:00,2024-06-09 00:00:00,account,3.0
TICK_004395,CUST_02246,2022-08-27 00:00:00,,billing,
TICK_004396,CUST_02246,2024-10-04 00:00:00,2024-10-05 00:00:00,general,1.0
TICK_004397,CUST_02248,2023-02-25 00:00:00,2023-03-04 00:00:00,feature_request,5.0
TICK_004398,CUST_02248,2024-10-12 00:00:00,2024-10-18 00:00:00,billing,4.0
TICK_004399,CUST_02249,2024-02-07 00:00:00,2024-02-19 00:00:00,billing,4.0
TICK_004400,CUST_02249,2023-10-28 00:00:00,2023-11-04 00:00:00,feature_request,3.0
TICK_004401,CUST_02250,2022-03-31 00:00:00,2022-04-02 00:00:00,billing,1.0
TICK_004402,CUST_02251,2020-08-18 00:00:00,,billing,
TICK_004403,CUST_02251,2020-03-11 00:00:00,2020-04-04 00:00:00,technical,4.0
TICK_004404,CUST_02251,2023-07-03 00:00:00,2023-07-05 00:00:00,account,3.0
TICK_004405,CUST_02251,2021-08-01 00:00:00,2021-08-21 00:00:00,billing,4.0
TICK_004406,CUST_02251,2021-04-25 00:00:00,2021-05-04 00:00:00,billing,5.0
TICK_004407,CUST_02251,2023-08-06 00:00:00,2023-08-11 00:00:00,technical,5.0
TICK_004408,CUST_02252,2024-05-06 00:00:00,2024-05-18 00:00:00,billing,4.0
TICK_004409,CUST_02253,2022-12-07 00:00:00,2022-12-09 00:00:00,account,3.0
TICK_004410,CUST_02253,2024-03-16 00:00:00,2024-03-19 00:00:00,technical,1.0
TICK_004411,CUST_02253,2024-03-04 00:00:00,2024-03-12 00:00:00,technical,1.0
TICK_004412,CUST_02253,2022-11-01 00:00:00,2022-11-03 00:00:00,billing,4.0
TICK_004413,CUST_02253,2023-12-06 00:00:00,,technical,
TICK_004414,CUST_02254,2024-06-08 00:00:00,2024-06-13 00:00:00,feature_request,5.0
TICK_004415,CUST_02255,2023-12-16 00:00:00,2023-12-17 00:00:00,feature_request,4.0
TICK_004416,CUST_02255,2024-10-02 00:00:00,2024-10-04 00:00:00,feature_request,1.0
TICK_004417,CUST_02256,2022-06-11 00:00:00,2022-06-14 00:00:00,technical,1.0
TICK_004418,CUST_02256,2024-04-23 00:00:00,,billing,
TICK_004419,CUST_02257,2024-06-24 00:00:00,2024-06-25 00:00:00,feature_request,4.0
TICK_004420,CUST_02257,2022-08-13 00:00:00,2022-08-14 00:00:00,billing,5.0
TICK_004421,CUST_02257,2021-08-07 00:00:00,2021-08-15 00:00:00,feature_request,4.0
TICK_004422,CUST_02258,2022-02-12 00:00:00,2022-02-23 00:00:00,technical,4.0
TICK_004423,CUST_02258,2023-05-28 00:00:00,2023-06-08 00:00:00,billing,4.0
TICK_004424,CUST_02258,2021-04-23 00:00:00,2021-04-28 00:00:00,billing,3.0
TICK_004425,CUST_02259,2024-11-20 00:00:00,2024-11-24 00:00:00,technical,4.0
TICK_004426,CUST_02259,2022-12-14 00:00:00,2022-12-15 00:00:00,account,5.0
TICK_004427,CUST_02259,2021-04-03 00:00:00,2021-04-22 00:00:00,technical,4.0
TICK_004428,CUST_02259,2023-03-16 00:00:00,2023-03-24 00:00:00,account,5.0
TICK_004429,CUST_02259,2023-10-15 00:00:00,,account,
TICK_004430,CUST_02260,2023-02-11 00:00:00,2023-02-17 00:00:00,technical,1.0
TICK_004431,CUST_02260,2021-05-24 00:00:00,,billing,
TICK_004432,CUST_02260,2023-03-14 00:00:00,2023-03-19 00:00:00,billing,5.0
TICK_004433,CUST_02261,2024-09-25 00:00:00,2024-09-29 00:00:00,account,5.0
TICK_004434,CUST_02261,2023-12-11 00:00:00,,billing,
TICK_004435,CUST_02261,2024-02-23 00:00:00,2024-03-04 00:00:00,feature_request,4.0
TICK_004436,CUST_02261,2024-01-05 00:00:00,2024-01-06 00:00:00,feature_request,4.0
TICK_004437,CUST_02261,2023-03-29 00:00:00,2023-03-30 00:00:00,feature_request,3.0
TICK_004438,CUST_02261,2023-06-28 00:00:00,,billing,
TICK_004439,CUST_02263,2024-06-15 00:00:00,2024-06-16 00:00:00,technical,5.0
TICK_004440,CUST_02263,2024-08-24 00:00:00,2024-08-25 00:00:00,technical,5.0
TICK_004441,CUST_02264,2021-11-30 00:00:00,2021-12-23 00:00:00,account,3.0
TICK_004442,CUST_02264,2022-10-18 00:00:00,2022-11-02 00:00:00,technical,3.0
TICK_004443,CUST_02265,2024-11-19 00:00:00,2024-11-23 00:00:00,billing,1.0
TICK_004444,CUST_02266,2024-05-14 00:00:00,2024-05-15 00:00:00,billing,5.0
TICK_004445,CUST_02266,2023-09-04 00:00:00,2023-09-08 00:00:00,technical,2.0
TICK_004446,CUST_02267,2023-05-31 00:00:00,2023-06-01 00:00:00,account,3.0
TICK_004447,CUST_02268,2022-05-19 00:00:00,2022-05-25 00:00:00,general,5.0
TICK_004448,CUST_02268,2022-03-10 00:00:00,2022-03-17 00:00:00,technical,4.0
TICK_004449,CUST_02268,2022-11-26 00:00:00,2022-11-30 00:00:00,technical,5.0
TICK_004450,CUST_02269,2020-10-16 00:00:00,,general,
TICK_004451,CUST_02269,2022-01-25 00:00:00,,technical,
TICK_004452,CUST_02270,2024-09-19 00:00:00,2024-09-30 00:00:00,account,5.0
TICK_004453,CUST_02270,2024-03-04 00:00:00,2024-03-17 00:00:00,feature_request,4.0
TICK_004454,CUST_02271,2022-11-09 00:00:00,2022-11-15 00:00:00,feature_request,5.0
TICK_004455,CUST_02271,2023-12-23 00:00:00,2023-12-25 00:00:00,billing,4.0
TICK_004456,CUST_02271,2020-09-23 00:00:00,2020-09-25 00:00:00,account,4.0
TICK_004457,CUST_02271,2024-04-16 00:00:00,2024-04-19 00:00:00,technical,5.0
TICK_004458,CUST_02272,2022-09-19 00:00:00,,general,
TICK_004459,CUST_02272,2021-08-19 00:00:00,2021-08-27 00:00:00,general,1.0
TICK_004460,CUST_02272,2021-01-26 00:00:00,,billing,
TICK_004461,CUST_02273,2023-09-18 00:00:00,2023-09-21 00:00:00,feature_request,4.0
TICK_004462,CUST_02273,2021-12-26 00:00:00,,billing,
TICK_004463,CUST_02273,2023-06-09 00:00:00,,feature_request,
TICK_004464,CUST_02273,2023-11-26 00:00:00,2023-11-27 00:00:00,general,4.0
TICK_004465,CUST_02273,2023-08-03 00:00:00,2023-08-08 00:00:00,feature_request,2.0
TICK_004466,CUST_02274,2024-06-21 00:00:00,2024-06-28 00:00:00,general,4.0
TICK_004467,CUST_02274,2022-10-15 00:00:00,2022-10-18 00:00:00,technical,3.0
TICK_004468,CUST_02274,2022-11-15 00:00:00,2022-11-17 00:00:00,account,5.0
TICK_004469,CUST_02275,2024-12-31 00:00:00,2025-01-01 00:00:00,technical,3.0
TICK_004470,CUST_02275,2024-12-31 00:00:00,2025-01-06 00:00:00,technical,4.0
TICK_004471,CUST_02275,2024-12-31 00:00:00,2025-01-05 00:00:00,technical,2.0
TICK_004472,CUST_02275,2024-12-31 00:00:00,2025-01-02 00:00:00,billing,2.0
TICK_004473,CUST_02275,2024-12-31 00:00:00,2025-01-02 00:00:00,billing,3.0
TICK_004474,CUST_02275,2024-12-31 00:00:00,2025-01-05 00:00:00,billing,2.0
TICK_004475,CUST_02276,2024-06-15 00:00:00,2024-06-18 00:00:00,billing,4.0
TICK_004476,CUST_02277,2023-06-23 00:00:00,2023-06-24 00:00:00,billing,1.0
TICK_004477,CUST_02279,2021-12-05 00:00:00,2021-12-14 00:00:00,billing,3.0
TICK_004478,CUST_02280,2023-03-08 00:00:00,2023-03-16 00:00:00,general,4.0
TICK_004479,CUST_02280,2021-02-28 00:00:00,2021-03-06 00:00:00,account,4.0
TICK_004480,CUST_02281,2023-01-29 00:00:00,2023-02-03 00:00:00,feature_request,5.0
TICK_004481,CUST_02282,2024-07-28 00:00:00,2024-07-30 00:00:00,account,4.0
TICK_004482,CUST_02283,2024-10-29 00:00:00,,billing,
TICK_004483,CUST_02283,2024-10-02 00:00:00,,billing,
TICK_004484,CUST_02283,2021-02-01 00:00:00,2021-02-04 00:00:00,billing,5.0
TICK_004485,CUST_02283,2023-08-07 00:00:00,,technical,
TICK_004486,CUST_02284,2020-08-31 00:00:00,2020-09-04 00:00:00,general,4.0
TICK_004487,CUST_02284,2023-05-07 00:00:00,2023-05-13 00:00:00,technical,3.0
TICK_004488,CUST_02285,2020-09-02 00:00:00,2020-09-09 00:00:00,general,5.0
TICK_004489,CUST_02285,2024-03-13 00:00:00,2024-03-26 00:00:00,billing,3.0
TICK_004490,CUST_02285,2023-02-25 00:00:00,2023-03-01 00:00:00,general,3.0
TICK_004491,CUST_02285,2022-06-05 00:00:00,2022-06-07 00:00:00,account,3.0
TICK_004492,CUST_02286,2022-09-04 00:00:00,2022-09-10 00:00:00,feature_request,5.0
TICK_004493,CUST_02288,2023-05-23 00:00:00,2023-05-28 00:00:00,technical,5.0
TICK_004494,CUST_02288,2022-11-07 00:00:00,,general,
TICK_004495,CUST_02289,2022-08-31 00:00:00,2022-09-05 00:00:00,billing,4.0
TICK_004496,CUST_02289,2022-05-09 00:00:00,2022-05-11 00:00:00,billing,4.0
TICK_004497,CUST_02290,2024-07-09 00:00:00,2024-07-12 00:00:00,technical,5.0
TICK_004498,CUST_02290,2022-02-23 00:00:00,2022-03-10 00:00:00,technical,4.0
TICK_004499,CUST_02290,2021-11-04 00:00:00,2021-11-06 00:00:00,account,4.0
TICK_004500,CUST_02292,2020-07-19 00:00:00,2020-07-22 00:00:00,technical,3.0
TICK_004501,CUST_02293,2021-07-12 00:00:00,,account,
TICK_004502,CUST_02293,2023-02-10 00:00:00,2023-02-25 00:00:00,billing,4.0
TICK_004503,CUST_02294,2021-06-30 00:00:00,2021-07-07 00:00:00,technical,1.0
TICK_004504,CUST_02295,2023-07-02 00:00:00,,billing,
TICK_004505,CUST_02295,2023-05-27 00:00:00,2023-05-28 00:00:00,technical,5.0
TICK_004506,CUST_02295,2022-01-18 00:00:00,2022-01-20 00:00:00,billing,5.0
TICK_004507,CUST_02295,2022-11-30 00:00:00,2022-12-03 00:00:00,feature_request,2.0
TICK_004508,CUST_02296,2021-10-21 00:00:00,2021-10-25 00:00:00,account,3.0
TICK_004509,CUST_02296,2024-12-04 00:00:00,2024-12-05 00:00:00,feature_request,5.0
TICK_004510,CUST_02296,2023-02-02 00:00:00,2023-02-08 00:00:00,feature_request,4.0
TICK_004511,CUST_02296,2023-12-28 00:00:00,,account,
TICK_004512,CUST_02298,2022-09-06 00:00:00,2022-09-07 00:00:00,feature_request,3.0
TICK_004513,CUST_02299,2023-11-15 00:00:00,2023-11-21 00:00:00,billing,3.0
TICK_004514,CUST_02299,2020-12-12 00:00:00,2020-12-20 00:00:00,account,4.0
TICK_004515,CUST_02300,2022-11-25 00:00:00,,feature_request,
TICK_004516,CUST_02301,2023-12-16 00:00:00,2023-12-28 00:00:00,general,3.0
TICK_004517,CUST_02302,2022-05-08 00:00:00,,technical,
TICK_004518,CUST_02302,2023-11-13 00:00:00,2023-11-26 00:00:00,technical,5.0
TICK_004519,CUST_02303,2022-08-31 00:00:00,,technical,
TICK_004520,CUST_02303,2023-01-11 00:00:00,2023-01-16 00:00:00,technical,4.0
TICK_004521,CUST_02303,2024-11-28 00:00:00,,technical,
TICK_004522,CUST_02304,2023-11-05 00:00:00,2023-11-07 00:00:00,account,5.0
TICK_004523,CUST_02304,2022-10-10 00:00:00,2022-10-28 00:00:00,technical,5.0
TICK_004524,CUST_02304,2024-02-17 00:00:00,2024-02-20 00:00:00,technical,3.0
TICK_004525,CUST_02305,2024-07-14 00:00:00,2024-07-15 00:00:00,account,5.0
TICK_004526,CUST_02306,2024-10-16 00:00:00,2024-10-20 00:00:00,billing,5.0
TICK_004527,CUST_02306,2021-01-08 00:00:00,2021-01-11 00:00:00,technical,2.0
TICK_004528,CUST_02306,2024-12-12 00:00:00,2024-12-15 00:00:00,technical,5.0
TICK_004529,CUST_02307,2022-05-22 00:00:00,2022-05-23 00:00:00,technical,5.0
TICK_004530,CUST_02307,2024-05-24 00:00:00,2024-05-28 00:00:00,billing,1.0
TICK_004531,CUST_02308,2024-06-29 00:00:00,2024-07-01 00:00:00,billing,5.0
TICK_004532,CUST_02309,2021-11-10 00:00:00,,technical,
TICK_004533,CUST_02309,2023-06-08 00:00:00,2023-06-12 00:00:00,account,4.0
TICK_004534,CUST_02309,2020-04-07 00:00:00,2020-04-09 00:00:00,general,3.0
TICK_004535,CUST_02310,2024-07-02 00:00:00,2024-07-13 00:00:00,account,4.0
TICK_004536,CUST_02310,2022-01-10 00:00:00,,feature_request,
TICK_004537,CUST_02311,2021-03-23 00:00:00,2021-03-24 00:00:00,account,2.0
TICK_004538,CUST_02311,2022-12-02 00:00:00,2022-12-04 00:00:00,billing,1.0
TICK_004539,CUST_02311,2024-05-21 00:00:00,2024-05-25 00:00:00,technical,3.0
TICK_004540,CUST_02312,2024-12-20 00:00:00,,account,
TICK_004541,CUST_02312,2023-12-21 00:00:00,2024-01-03 00:00:00,feature_request,3.0
TICK_004542,CUST_02312,2023-07-07 00:00:00,,billing,
TICK_004543,CUST_02312,2024-07-16 00:00:00,2024-07-17 00:00:00,billing,3.0
TICK_004544,CUST_02313,2022-10-27 00:00:00,2022-10-30 00:00:00,billing,1.0
TICK_004545,CUST_02314,2023-01-17 00:00:00,2023-02-05 00:00:00,technical,3.0
TICK_004546,CUST_02314,2024-08-24 00:00:00,,technical,
TICK_004547,CUST_02314,2023-11-05 00:00:00,2023-11-10 00:00:00,billing,2.0
TICK_004548,CUST_02317,2024-08-13 00:00:00,2024-08-19 00:00:00,billing,4.0
TICK_004549,CUST_02317,2023-02-19 00:00:00,,billing,
TICK_004550,CUST_02318,2021-04-16 00:00:00,2021-04-18 00:00:00,feature_request,3.0
TICK_004551,CUST_02318,2023-09-19 00:00:00,2023-09-20 00:00:00,feature_request,3.0
TICK_004552,CUST_02318,2024-11-08 00:00:00,,general,
TICK_004553,CUST_02319,2023-06-05 00:00:00,2023-06-08 00:00:00,feature_request,2.0
TICK_004554,CUST_02319,2022-09-28 00:00:00,2022-10-04 00:00:00,technical,3.0
TICK_004555,CUST_02321,2023-12-20 00:00:00,2024-01-16 00:00:00,feature_request,4.0
TICK_004556,CUST_02321,2024-06-23 00:00:00,2024-07-10 00:00:00,account,4.0
TICK_004557,CUST_02321,2024-05-03 00:00:00,2024-05-10 00:00:00,billing,4.0
TICK_004558,CUST_02321,2024-10-26 00:00:00,2024-11-24 00:00:00,technical,4.0
TICK_004559,CUST_02322,2023-06-06 00:00:00,,technical,
TICK_004560,CUST_02322,2024-02-19 00:00:00,2024-03-02 00:00:00,technical,5.0
TICK_004561,CUST_02322,2024-09-05 00:00:00,2024-09-06 00:00:00,billing,1.0
TICK_004562,CUST_02323,2024-08-11 00:00:00,2024-08-16 00:00:00,account,4.0
TICK_004563,CUST_02323,2023-07-28 00:00:00,2023-08-03 00:00:00,technical,2.0
TICK_004564,CUST_02323,2022-09-13 00:00:00,2022-09-19 00:00:00,technical,4.0
TICK_004565,CUST_02325,2024-02-29 00:00:00,2024-03-13 00:00:00,technical,4.0
TICK_004566,CUST_02325,2023-07-28 00:00:00,2023-08-02 00:00:00,account,3.0
TICK_004567,CUST_02325,2024-09-22 00:00:00,2024-10-03 00:00:00,feature_request,1.0
TICK_004568,CUST_02326,2024-12-31 00:00:00,2025-01-08 00:00:00,technical,4.0
TICK_004569,CUST_02327,2023-06-20 00:00:00,,feature_request,
TICK_004570,CUST_02328,2021-05-09 00:00:00,2021-05-19 00:00:00,technical,5.0
TICK_004571,CUST_02330,2022-05-01 00:00:00,2022-05-06 00:00:00,billing,2.0
TICK_004572,CUST_02330,2024-10-18 00:00:00,2024-10-30 00:00:00,account,4.0
TICK_004573,CUST_02331,2021-01-26 00:00:00,2021-02-01 00:00:00,account,4.0
TICK_004574,CUST_02331,2022-03-27 00:00:00,2022-03-28 00:00:00,billing,5.0
TICK_004575,CUST_02331,2024-04-25 00:00:00,2024-04-26 00:00:00,technical,5.0
TICK_004576,CUST_02332,2022-09-03 00:00:00,2022-09-21 00:00:00,general,5.0
TICK_004577,CUST_02332,2022-07-06 00:00:00,2022-07-10 00:00:00,technical,5.0
TICK_004578,CUST_02332,2020-07-04 00:00:00,2020-07-21 00:00:00,general,4.0
TICK_004579,CUST_02332,2022-11-06 00:00:00,2022-11-10 00:00:00,billing,4.0
TICK_004580,CUST_02333,2024-09-21 00:00:00,2024-09-23 00:00:00,account,4.0
TICK_004581,CUST_02333,2022-11-15 00:00:00,2022-11-19 00:00:00,billing,5.0
TICK_004582,CUST_02334,2024-07-12 00:00:00,2024-08-05 00:00:00,technical,4.0
TICK_004583,CUST_02335,2023-05-12 00:00:00,2023-05-14 00:00:00,account,5.0
TICK_004584,CUST_02336,2024-06-16 00:00:00,2024-07-03 00:00:00,general,2.0
TICK_004585,CUST_02336,2024-11-14 00:00:00,2024-11-15 00:00:00,technical,3.0
TICK_004586,CUST_02336,2022-10-27 00:00:00,2022-10-28 00:00:00,feature_request,3.0
TICK_004587,CUST_02336,2020-11-16 00:00:00,2020-11-28 00:00:00,billing,3.0
TICK_004588,CUST_02336,2023-10-06 00:00:00,2023-10-10 00:00:00,general,2.0
TICK_004589,CUST_02337,2021-07-18 00:00:00,2021-07-19 00:00:00,billing,5.0
TICK_004590,CUST_02338,2021-01-16 00:00:00,,technical,
TICK_004591,CUST_02338,2021-01-18 00:00:00,2021-01-25 00:00:00,billing,4.0
TICK_004592,CUST_02338,2022-04-08 00:00:00,2022-04-17 00:00:00,technical,5.0
TICK_004593,CUST_02340,2020-12-06 00:00:00,2020-12-14 00:00:00,technical,4.0
TICK_004594,CUST_02340,2024-08-22 00:00:00,,billing,
TICK_004595,CUST_02341,2023-05-11 00:00:00,2023-05-16 00:00:00,general,4.0
TICK_004596,CUST_02342,2021-03-25 00:00:00,2021-04-08 00:00:00,feature_request,4.0
TICK_004597,CUST_02342,2021-03-04 00:00:00,,technical,
TICK_004598,CUST_02343,2022-07-02 00:00:00,2022-07-17 00:00:00,feature_request,1.0
TICK_004599,CUST_02343,2020-12-29 00:00:00,,technical,
TICK_004600,CUST_02343,2021-12-23 00:00:00,2021-12-30 00:00:00,billing,5.0
TICK_004601,CUST_02343,2022-01-29 00:00:00,2022-02-02 00:00:00,general,5.0
TICK_004602,CUST_02344,2023-07-26 00:00:00,,billing,
TICK_004603,CUST_02346,2023-04-09 00:00:00,2023-05-15 00:00:00,billing,5.0
TICK_004604,CUST_02346,2023-07-17 00:00:00,2023-07-18 00:00:00,feature_request,1.0
TICK_004605,CUST_02346,2021-11-27 00:00:00,,feature_request,
TICK_004606,CUST_02348,2021-04-19 00:00:00,2021-04-27 00:00:00,billing,5.0
TICK_004607,CUST_02348,2024-05-13 00:00:00,2024-06-13 00:00:00,billing,1.0
TICK_004608,CUST_02349,2022-11-13 00:00:00,2022-11-19 00:00:00,technical,2.0
TICK_004609,CUST_02350,2021-01-20 00:00:00,2021-01-27 00:00:00,feature_request,4.0
TICK_004610,CUST_02350,2020-03-19 00:00:00,2020-03-20 00:00:00,general,4.0
TICK_004611,CUST_02351,2022-04-11 00:00:00,2022-04-27 00:00:00,billing,1.0
TICK_004612,CUST_02351,2024-04-30 00:00:00,2024-05-03 00:00:00,billing,4.0
TICK_004613,CUST_02351,2022-03-25 00:00:00,2022-04-08 00:00:00,technical,5.0
TICK_004614,CUST_02351,2023-07-01 00:00:00,2023-07-06 00:00:00,technical,3.0
